id_user,asistencia_webinars,clicks_bolsa_trabajo,situacion_laboral,clicks_marketing,profesion,recencia_interaccion,cliente_antiguo,ubicacion_region,tipo_entidad_interes,estado_postulacion_historica,compro_curso
HIST-779,4,11,sector_privado,alta,Profesor,172,0,Piura,Gobierno Regional,Postulante frecuente,1
HIST-780,1,6,independiente,media,Arquitecto,82,1,Otro,Ministerios/Poder Ejecutivo,Otro,0
HIST-781,10,4,independiente,nula,Ingeniero,87,0,Piura,Organismos Autónomos,Otro,0
HIST-782,7,1,sector_privado,nula,Otro,101,1,Lima,Organismos Autónomos,Finalista/Seleccionado,0
HIST-783,4,9,sector_publico,alta,Profesor,107,0,Otro,Municipalidades,Finalista/Seleccionado,1
HIST-784,5,19,sector_publico,media,Profesor,138,0,Lima,Organismos Autónomos,Solo visualizador,1
HIST-785,2,10,sector_privado,nula,Economista,21,1,Otro,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-786,2,1,independiente,alta,Contador,98,1,Piura,Municipalidades,Finalista/Seleccionado,0
HIST-787,10,19,sector_publico,alta,Contador,177,1,Cusco,Municipalidades,Solo visualizador,1
HIST-788,0,7,sector_publico,media,Administrador,45,1,Piura,Otro,Otro,0
HIST-789,4,9,independiente,nula,Abogado,106,0,Cusco,Organismos Autónomos,Finalista/Seleccionado,0
HIST-790,9,17,sector_publico,media,Medico,53,1,Cusco,Municipalidades,Postulante frecuente,1
HIST-791,4,4,sector_privado,media,Contador,46,1,Lima,Municipalidades,Finalista/Seleccionado,0
HIST-792,8,5,sector_publico,nula,Ingeniero,53,1,Lima,Otro,Solo visualizador,1
HIST-793,3,5,independiente,media,Otro,52,0,Otro,Otro,Postulante frecuente,1
HIST-794,1,17,independiente,nula,Economista,33,1,Callao,Municipalidades,Otro,0
HIST-795,2,12,independiente,alta,Abogado,147,1,Arequipa,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-796,6,3,independiente,nula,Ingeniero,138,0,Cusco,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-797,6,5,sector_publico,media,Administrador,5,0,Lima,Organismos Autónomos,Finalista/Seleccionado,1
HIST-798,10,8,independiente,alta,Profesor,121,1,Cusco,Municipalidades,Solo visualizador,1
HIST-799,9,9,independiente,alta,Medico,17,1,Arequipa,Municipalidades,Otro,1
HIST-800,6,19,sector_privado,nula,Otro,102,1,Callao,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-801,9,1,independiente,alta,Contador,163,0,Callao,Otro,Finalista/Seleccionado,0
HIST-802,0,7,sector_privado,nula,Ingeniero,87,1,Otro,Municipalidades,Finalista/Seleccionado,0
HIST-803,0,18,independiente,alta,Abogado,78,0,Piura,Organismos Autónomos,Otro,0
HIST-804,10,5,independiente,media,Otro,13,1,Otro,Organismos Autónomos,Solo visualizador,1
HIST-805,0,2,independiente,alta,Ingeniero,43,1,Otro,Municipalidades,Otro,0
HIST-806,5,17,independiente,alta,Ingeniero,136,1,Piura,Organismos Autónomos,Postulante frecuente,1
HIST-807,9,7,sector_privado,nula,Otro,63,1,Callao,Organismos Autónomos,Solo visualizador,1
HIST-808,8,4,independiente,alta,Administrador,5,1,Lima,Organismos Autónomos,Finalista/Seleccionado,1
HIST-809,3,14,independiente,nula,Medico,150,1,Piura,Gobierno Regional,Solo visualizador,1
HIST-810,10,15,sector_publico,media,Profesor,158,1,Callao,Otro,Finalista/Seleccionado,1
HIST-811,6,5,sector_privado,alta,Otro,28,1,Cusco,Gobierno Regional,Solo visualizador,1
HIST-812,7,8,sector_publico,alta,Abogado,139,1,Lima,Otro,Solo visualizador,1
HIST-813,2,15,sector_publico,media,Abogado,45,0,Otro,Otro,Postulante frecuente,0
HIST-814,0,9,independiente,nula,Ingeniero,103,1,Cusco,Otro,Otro,0
HIST-815,2,5,sector_publico,nula,Medico,112,0,Arequipa,Organismos Autónomos,Solo visualizador,0
HIST-816,6,7,independiente,media,Profesor,44,1,Lima,Gobierno Regional,Solo visualizador,1
HIST-817,9,13,sector_privado,nula,Otro,125,0,Piura,Otro,Solo visualizador,0
HIST-818,5,7,sector_publico,media,Profesor,12,0,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-819,7,5,sector_privado,alta,Ingeniero,139,0,Lima,Municipalidades,Finalista/Seleccionado,0
HIST-820,9,1,independiente,alta,Contador,124,0,Piura,Otro,Solo visualizador,0
HIST-821,1,6,sector_publico,nula,Contador,121,0,Otro,Gobierno Regional,Postulante frecuente,0
HIST-822,7,19,sector_publico,media,Profesor,52,1,Otro,Municipalidades,Solo visualizador,1
HIST-823,5,6,sector_privado,alta,Otro,7,0,Callao,Organismos Autónomos,Postulante frecuente,1
HIST-824,7,1,independiente,alta,Administrador,83,1,Otro,Municipalidades,Finalista/Seleccionado,0
HIST-825,2,20,sector_publico,media,Administrador,69,0,Otro,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-826,6,8,independiente,nula,Economista,60,1,Lima,Ministerios/Poder Ejecutivo,Otro,1
HIST-827,1,1,sector_privado,nula,Medico,108,0,Arequipa,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-828,1,9,sector_privado,nula,Economista,102,0,Otro,Organismos Autónomos,Postulante frecuente,0
HIST-829,6,2,sector_publico,alta,Contador,65,1,Piura,Municipalidades,Postulante frecuente,1
HIST-830,9,15,sector_publico,nula,Medico,96,1,Lima,Otro,Solo visualizador,1
HIST-831,5,19,independiente,nula,Otro,70,0,Arequipa,Gobierno Regional,Postulante frecuente,0
HIST-832,6,7,sector_privado,alta,Contador,41,1,Piura,Organismos Autónomos,Otro,1
HIST-833,2,10,sector_publico,alta,Otro,45,0,Piura,Municipalidades,Finalista/Seleccionado,0
HIST-834,5,0,sector_publico,media,Ingeniero,40,1,Lima,Gobierno Regional,Otro,1
HIST-835,4,6,independiente,nula,Abogado,103,1,Cusco,Otro,Solo visualizador,1
HIST-836,0,5,sector_privado,nula,Contador,167,0,Arequipa,Otro,Solo visualizador,0
HIST-837,10,8,sector_publico,alta,Economista,126,1,Lima,Ministerios/Poder Ejecutivo,Otro,1
HIST-838,7,15,independiente,alta,Profesor,100,1,Piura,Otro,Finalista/Seleccionado,1
HIST-839,1,0,sector_privado,media,Medico,8,1,Piura,Ministerios/Poder Ejecutivo,Otro,0
HIST-840,7,4,independiente,nula,Otro,28,0,Arequipa,Otro,Otro,0
HIST-841,6,16,sector_publico,media,Profesor,84,0,Otro,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-842,1,8,independiente,nula,Ingeniero,123,0,Lima,Gobierno Regional,Solo visualizador,0
HIST-843,7,17,sector_publico,nula,Medico,162,0,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-844,1,13,independiente,alta,Medico,0,0,Callao,Otro,Postulante frecuente,0
HIST-845,8,18,sector_privado,nula,Medico,144,1,Lima,Municipalidades,Postulante frecuente,1
HIST-846,2,18,sector_publico,nula,Profesor,169,0,Callao,Gobierno Regional,Solo visualizador,0
HIST-847,4,16,sector_publico,nula,Contador,44,0,Otro,Gobierno Regional,Postulante frecuente,1
HIST-848,1,10,sector_publico,media,Medico,104,0,Callao,Ministerios/Poder Ejecutivo,Otro,0
HIST-849,6,8,independiente,media,Administrador,104,1,Arequipa,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-850,3,4,independiente,alta,Otro,157,0,Cusco,Otro,Finalista/Seleccionado,0
HIST-851,2,10,independiente,alta,Abogado,28,1,Callao,Gobierno Regional,Finalista/Seleccionado,0
HIST-852,8,0,sector_privado,media,Medico,33,0,Cusco,Organismos Autónomos,Otro,0
HIST-853,3,15,sector_publico,alta,Medico,78,0,Piura,Gobierno Regional,Postulante frecuente,1
HIST-854,6,8,sector_privado,media,Ingeniero,159,1,Lima,Otro,Solo visualizador,1
HIST-855,6,1,independiente,media,Economista,50,1,Callao,Gobierno Regional,Postulante frecuente,1
HIST-856,0,9,independiente,nula,Abogado,4,1,Callao,Organismos Autónomos,Otro,1
HIST-857,1,2,independiente,alta,Medico,66,0,Callao,Municipalidades,Postulante frecuente,0
HIST-858,4,2,sector_privado,nula,Administrador,85,1,Cusco,Municipalidades,Otro,0
HIST-859,2,6,independiente,nula,Abogado,20,0,Otro,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-860,8,8,sector_privado,media,Medico,41,0,Callao,Organismos Autónomos,Solo visualizador,0
HIST-861,4,14,sector_publico,nula,Profesor,37,1,Lima,Organismos Autónomos,Solo visualizador,1
HIST-862,6,11,sector_privado,media,Ingeniero,35,0,Otro,Organismos Autónomos,Finalista/Seleccionado,1
HIST-863,3,6,sector_publico,media,Arquitecto,104,0,Arequipa,Otro,Solo visualizador,1
HIST-864,1,14,independiente,alta,Administrador,16,1,Callao,Otro,Finalista/Seleccionado,0
HIST-865,8,1,sector_privado,nula,Medico,108,0,Otro,Otro,Postulante frecuente,0
HIST-866,1,17,sector_privado,alta,Arquitecto,166,1,Piura,Organismos Autónomos,Postulante frecuente,1
HIST-867,2,20,sector_privado,alta,Medico,0,1,Otro,Gobierno Regional,Finalista/Seleccionado,1
HIST-868,10,13,independiente,nula,Otro,165,1,Otro,Municipalidades,Postulante frecuente,1
HIST-869,9,12,sector_privado,media,Arquitecto,157,1,Lima,Otro,Postulante frecuente,1
HIST-870,10,12,sector_publico,media,Otro,61,0,Cusco,Municipalidades,Finalista/Seleccionado,1
HIST-871,8,17,sector_publico,media,Otro,45,0,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-872,9,2,sector_publico,media,Ingeniero,24,0,Cusco,Organismos Autónomos,Solo visualizador,0
HIST-873,3,11,sector_privado,nula,Arquitecto,112,0,Callao,Gobierno Regional,Otro,0
HIST-874,2,6,independiente,media,Economista,99,1,Callao,Ministerios/Poder Ejecutivo,Otro,0
HIST-875,5,18,sector_publico,nula,Administrador,78,0,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-876,5,18,sector_publico,media,Economista,21,0,Arequipa,Gobierno Regional,Postulante frecuente,1
HIST-877,4,17,sector_privado,alta,Ingeniero,100,1,Callao,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-878,9,7,independiente,alta,Otro,171,0,Arequipa,Gobierno Regional,Finalista/Seleccionado,1
HIST-879,4,4,sector_publico,alta,Abogado,161,1,Cusco,Gobierno Regional,Finalista/Seleccionado,1
HIST-880,8,15,independiente,nula,Ingeniero,29,1,Cusco,Organismos Autónomos,Finalista/Seleccionado,1
HIST-881,6,1,sector_publico,alta,Ingeniero,82,0,Arequipa,Otro,Solo visualizador,0
HIST-882,2,7,sector_privado,alta,Arquitecto,76,0,Lima,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-883,1,11,independiente,media,Profesor,139,0,Callao,Organismos Autónomos,Otro,0
HIST-884,1,6,sector_privado,nula,Arquitecto,59,0,Piura,Gobierno Regional,Postulante frecuente,0
HIST-885,0,2,sector_publico,media,Contador,175,1,Callao,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-886,5,6,independiente,media,Otro,82,1,Arequipa,Otro,Postulante frecuente,1
HIST-887,9,6,sector_publico,nula,Economista,4,1,Piura,Organismos Autónomos,Solo visualizador,1
HIST-888,2,17,independiente,media,Economista,158,0,Callao,Otro,Postulante frecuente,0
HIST-889,5,15,sector_publico,media,Economista,64,1,Lima,Otro,Solo visualizador,1
HIST-890,9,12,sector_publico,alta,Administrador,104,1,Callao,Gobierno Regional,Otro,1
HIST-891,9,8,sector_privado,nula,Ingeniero,131,1,Cusco,Otro,Solo visualizador,1
HIST-892,7,15,sector_privado,alta,Ingeniero,90,0,Cusco,Gobierno Regional,Solo visualizador,1
HIST-893,3,5,independiente,nula,Abogado,174,0,Callao,Organismos Autónomos,Solo visualizador,0
HIST-894,2,0,independiente,media,Contador,93,1,Lima,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-895,2,17,independiente,alta,Medico,99,0,Arequipa,Organismos Autónomos,Solo visualizador,0
HIST-896,5,19,sector_publico,alta,Otro,147,1,Callao,Municipalidades,Otro,1
HIST-897,6,9,independiente,media,Medico,133,1,Cusco,Municipalidades,Postulante frecuente,1
HIST-898,7,8,sector_privado,nula,Profesor,45,0,Otro,Municipalidades,Otro,0
HIST-899,2,12,sector_privado,nula,Arquitecto,0,0,Piura,Organismos Autónomos,Otro,0
HIST-900,8,2,sector_privado,media,Arquitecto,71,0,Lima,Ministerios/Poder Ejecutivo,Otro,0
HIST-901,3,13,sector_publico,alta,Arquitecto,78,1,Arequipa,Otro,Solo visualizador,1
HIST-902,2,9,sector_publico,nula,Abogado,22,0,Arequipa,Municipalidades,Finalista/Seleccionado,0
HIST-903,7,16,sector_publico,media,Contador,40,0,Callao,Organismos Autónomos,Postulante frecuente,1
HIST-904,6,14,sector_privado,alta,Otro,100,1,Cusco,Organismos Autónomos,Solo visualizador,1
HIST-905,2,1,independiente,media,Profesor,130,0,Callao,Gobierno Regional,Otro,0
HIST-906,9,6,independiente,alta,Economista,145,1,Otro,Otro,Otro,1
HIST-907,7,6,independiente,nula,Economista,33,1,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-908,5,2,sector_publico,nula,Otro,175,1,Callao,Otro,Solo visualizador,1
HIST-909,10,10,sector_privado,alta,Otro,165,0,Lima,Municipalidades,Finalista/Seleccionado,0
HIST-910,9,6,independiente,alta,Administrador,169,0,Callao,Organismos Autónomos,Finalista/Seleccionado,0
HIST-911,1,5,sector_privado,nula,Ingeniero,58,0,Cusco,Gobierno Regional,Otro,0
HIST-912,3,3,sector_privado,media,Contador,41,1,Lima,Gobierno Regional,Otro,1
HIST-913,10,14,independiente,nula,Medico,109,1,Otro,Organismos Autónomos,Otro,1
HIST-914,3,18,independiente,media,Economista,162,1,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-915,4,18,sector_publico,alta,Contador,9,1,Lima,Municipalidades,Solo visualizador,1
HIST-916,4,9,independiente,alta,Abogado,37,1,Cusco,Otro,Otro,1
HIST-917,8,9,sector_publico,nula,Contador,41,0,Lima,Gobierno Regional,Finalista/Seleccionado,1
HIST-918,3,3,sector_publico,alta,Contador,105,1,Piura,Organismos Autónomos,Otro,1
HIST-919,9,13,sector_privado,alta,Medico,10,0,Piura,Gobierno Regional,Otro,1
HIST-920,6,3,sector_privado,media,Administrador,144,1,Piura,Otro,Postulante frecuente,1
HIST-921,7,1,sector_privado,media,Medico,171,0,Lima,Otro,Otro,0
HIST-922,9,18,sector_privado,alta,Administrador,100,0,Callao,Municipalidades,Postulante frecuente,1
HIST-923,8,7,sector_publico,alta,Contador,122,1,Cusco,Ministerios/Poder Ejecutivo,Otro,1
HIST-924,1,0,independiente,alta,Economista,127,1,Cusco,Organismos Autónomos,Solo visualizador,0
HIST-925,4,10,sector_privado,media,Ingeniero,87,1,Callao,Gobierno Regional,Solo visualizador,1
HIST-926,9,8,sector_privado,nula,Medico,54,1,Arequipa,Organismos Autónomos,Finalista/Seleccionado,1
HIST-927,10,14,independiente,nula,Contador,127,0,Lima,Organismos Autónomos,Otro,0
HIST-928,10,11,sector_privado,media,Administrador,54,1,Piura,Gobierno Regional,Postulante frecuente,1
HIST-929,8,2,sector_publico,nula,Arquitecto,168,1,Otro,Organismos Autónomos,Finalista/Seleccionado,1
HIST-930,9,9,sector_publico,nula,Ingeniero,91,0,Callao,Otro,Solo visualizador,1
HIST-931,9,0,independiente,media,Abogado,13,0,Arequipa,Municipalidades,Otro,1
HIST-932,7,8,sector_privado,nula,Economista,140,1,Cusco,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-933,4,6,independiente,media,Profesor,20,0,Cusco,Otro,Postulante frecuente,1
HIST-934,8,20,independiente,alta,Medico,59,1,Otro,Organismos Autónomos,Otro,1
HIST-935,4,15,sector_privado,alta,Otro,2,0,Arequipa,Otro,Postulante frecuente,1
HIST-936,5,1,independiente,alta,Administrador,124,1,Callao,Otro,Otro,1
HIST-937,10,15,sector_privado,nula,Economista,149,0,Callao,Gobierno Regional,Postulante frecuente,0
HIST-938,4,14,sector_privado,alta,Otro,102,1,Otro,Gobierno Regional,Solo visualizador,1
HIST-939,0,20,sector_publico,alta,Contador,87,1,Callao,Ministerios/Poder Ejecutivo,Otro,0
HIST-940,10,2,sector_privado,media,Contador,52,1,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-941,5,17,sector_publico,media,Economista,42,1,Cusco,Otro,Finalista/Seleccionado,1
HIST-942,5,2,sector_privado,alta,Arquitecto,81,1,Callao,Ministerios/Poder Ejecutivo,Otro,1
HIST-943,5,11,sector_publico,nula,Administrador,131,1,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-944,0,10,sector_publico,nula,Profesor,90,0,Lima,Otro,Otro,0
HIST-945,8,5,sector_privado,nula,Medico,31,0,Cusco,Municipalidades,Finalista/Seleccionado,0
HIST-946,4,8,sector_publico,nula,Economista,151,0,Lima,Municipalidades,Solo visualizador,1
HIST-947,10,13,independiente,alta,Administrador,28,0,Cusco,Municipalidades,Postulante frecuente,0
HIST-948,2,14,independiente,media,Ingeniero,106,0,Piura,Organismos Autónomos,Finalista/Seleccionado,0
HIST-949,3,8,sector_privado,nula,Administrador,30,0,Piura,Gobierno Regional,Finalista/Seleccionado,0
HIST-950,6,12,sector_publico,media,Arquitecto,23,1,Lima,Gobierno Regional,Postulante frecuente,1
HIST-951,2,14,independiente,nula,Arquitecto,67,0,Lima,Organismos Autónomos,Solo visualizador,0
HIST-952,8,1,sector_publico,nula,Ingeniero,146,1,Cusco,Otro,Finalista/Seleccionado,1
HIST-953,1,11,sector_publico,media,Arquitecto,34,1,Arequipa,Gobierno Regional,Finalista/Seleccionado,0
HIST-954,10,1,independiente,alta,Profesor,154,0,Otro,Gobierno Regional,Otro,0
HIST-955,3,1,sector_publico,media,Arquitecto,115,1,Lima,Gobierno Regional,Solo visualizador,1
HIST-956,4,7,sector_publico,nula,Economista,121,0,Callao,Organismos Autónomos,Otro,1
HIST-957,5,2,sector_privado,nula,Otro,131,1,Otro,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-958,4,8,sector_privado,media,Medico,89,1,Otro,Organismos Autónomos,Finalista/Seleccionado,1
HIST-959,4,13,independiente,media,Profesor,139,1,Lima,Organismos Autónomos,Solo visualizador,1
HIST-960,8,20,sector_publico,nula,Otro,33,1,Arequipa,Gobierno Regional,Otro,1
HIST-961,4,3,independiente,nula,Economista,160,0,Arequipa,Otro,Finalista/Seleccionado,0
HIST-962,3,15,independiente,alta,Medico,16,1,Piura,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-963,1,8,sector_privado,media,Economista,129,0,Piura,Organismos Autónomos,Solo visualizador,0
HIST-964,6,0,independiente,nula,Abogado,147,1,Cusco,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-965,9,20,independiente,alta,Contador,113,0,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-966,2,19,sector_privado,alta,Administrador,112,1,Callao,Organismos Autónomos,Postulante frecuente,1
HIST-967,10,8,independiente,alta,Ingeniero,152,0,Piura,Municipalidades,Solo visualizador,1
HIST-968,0,1,sector_privado,media,Abogado,92,0,Otro,Organismos Autónomos,Postulante frecuente,0
HIST-969,1,10,independiente,nula,Arquitecto,158,0,Lima,Ministerios/Poder Ejecutivo,Otro,0
HIST-970,3,0,sector_publico,nula,Ingeniero,4,1,Cusco,Organismos Autónomos,Postulante frecuente,1
HIST-971,2,18,independiente,alta,Abogado,92,1,Callao,Organismos Autónomos,Otro,0
HIST-972,6,3,sector_publico,media,Arquitecto,20,1,Callao,Otro,Solo visualizador,1
HIST-973,5,16,independiente,alta,Medico,176,1,Otro,Gobierno Regional,Otro,1
HIST-974,0,3,sector_publico,media,Otro,115,0,Otro,Ministerios/Poder Ejecutivo,Otro,0
HIST-975,8,0,sector_privado,media,Economista,47,0,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-976,10,11,independiente,media,Administrador,150,0,Lima,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-977,2,4,sector_privado,nula,Profesor,146,0,Lima,Organismos Autónomos,Finalista/Seleccionado,0
HIST-978,3,3,sector_publico,media,Otro,168,1,Otro,Municipalidades,Postulante frecuente,1
HIST-979,1,0,sector_privado,nula,Contador,159,1,Otro,Municipalidades,Postulante frecuente,0
HIST-980,9,19,independiente,nula,Profesor,146,1,Cusco,Municipalidades,Postulante frecuente,1
HIST-981,3,0,sector_publico,alta,Economista,53,0,Cusco,Organismos Autónomos,Otro,0
HIST-982,1,9,sector_publico,media,Administrador,10,1,Lima,Municipalidades,Finalista/Seleccionado,1
HIST-983,9,11,sector_publico,media,Ingeniero,170,0,Cusco,Organismos Autónomos,Otro,1
HIST-984,10,17,sector_publico,alta,Profesor,154,0,Piura,Gobierno Regional,Postulante frecuente,1
HIST-985,3,1,independiente,alta,Contador,17,0,Otro,Municipalidades,Otro,0
HIST-986,3,15,sector_publico,nula,Profesor,142,0,Cusco,Gobierno Regional,Solo visualizador,1
HIST-987,3,3,independiente,alta,Profesor,123,0,Otro,Organismos Autónomos,Otro,0
HIST-988,7,16,sector_publico,nula,Contador,1,1,Callao,Gobierno Regional,Postulante frecuente,1
HIST-989,8,8,independiente,media,Medico,98,0,Arequipa,Otro,Solo visualizador,0
HIST-990,0,14,sector_privado,media,Ingeniero,2,1,Piura,Municipalidades,Finalista/Seleccionado,0
HIST-991,2,11,sector_privado,media,Economista,1,0,Arequipa,Otro,Postulante frecuente,0
HIST-992,8,12,sector_privado,media,Medico,5,0,Cusco,Municipalidades,Postulante frecuente,1
HIST-993,0,17,sector_publico,nula,Contador,19,1,Piura,Otro,Solo visualizador,0
HIST-994,2,2,sector_publico,media,Profesor,133,0,Callao,Otro,Otro,0
HIST-995,2,18,sector_publico,media,Profesor,25,1,Cusco,Municipalidades,Finalista/Seleccionado,0
HIST-996,2,6,independiente,alta,Otro,107,0,Callao,Municipalidades,Otro,0
HIST-997,8,18,independiente,nula,Contador,151,1,Otro,Organismos Autónomos,Finalista/Seleccionado,1
HIST-998,10,12,sector_privado,nula,Economista,51,1,Arequipa,Municipalidades,Postulante frecuente,1
HIST-999,10,11,sector_privado,media,Ingeniero,19,1,Cusco,Municipalidades,Solo visualizador,1
HIST-1000,9,17,sector_privado,media,Otro,145,1,Callao,Ministerios/Poder Ejecutivo,Otro,1
HIST-1001,3,5,independiente,media,Abogado,57,0,Cusco,Organismos Autónomos,Otro,0
